user,item
u_1427,i_576
u_1427,i_682
u_1427,i_823
u_1427,i_900
u_1427,i_905
u_1427,i_975
u_1427,i_1292
u_1427,i_1486
u_1427,i_1721
u_1427,i_1814
u_1427,i_1983
u_1427,i_1995
u_1427,i_2071
u_1427,i_2428
u_1427,i_2712
u_1427,i_2831
u_1427,i_2908
u_1427,i_3021
u_1427,i_3528
u_1427,i_3636
u_1427,i_3789
u_1427,i_4246
u_1427,i_4317
u_1428,i_338
u_1428,i_440
u_1428,i_629
u_1428,i_683
u_1428,i_823
u_1428,i_900
u_1428,i_1814
u_1428,i_2000
u_1428,i_2150
u_1428,i_2493
u_1428,i_2529
u_1428,i_2593
u_1428,i_2746
u_1428,i_2747
u_1428,i_2758
u_1428,i_2759
u_1428,i_2969
u_1428,i_3137
u_1428,i_3255
u_1428,i_4081
u_1428,i_4250
u_1429,i_86
u_1429,i_118
u_1429,i_121
u_1429,i_130
u_1429,i_132
u_1429,i_326
u_1429,i_329
u_1429,i_343
u_1429,i_617
u_1429,i_731
u_1429,i_758
u_1429,i_823
u_1429,i_933
u_1429,i_1133
u_1429,i_1164
u_1429,i_1312
u_1429,i_1526
u_1429,i_1811
u_1429,i_1921
u_1429,i_2010
u_1429,i_2226
u_1429,i_2906
u_1429,i_3082
u_1429,i_3837
u_1430,i_249
u_1430,i_292
u_1430,i_309
u_1430,i_319
u_1430,i_329
u_1430,i_337
u_1430,i_417
u_1430,i_438
u_1430,i_504
u_1430,i_682
u_1430,i_778
u_1430,i_781
u_1430,i_784
u_1430,i_788
u_1430,i_795
u_1430,i_923
u_1430,i_1231
u_1430,i_1417
u_1430,i_1668
u_1430,i_1938
u_1430,i_2281
u_1430,i_2489
u_1430,i_2525
u_1430,i_2529
u_1431,i_48
u_1431,i_55
u_1431,i_101
u_1431,i_144
u_1431,i_164
u_1431,i_460
u_1431,i_606
u_1431,i_641
u_1431,i_649
u_1431,i_658
u_1431,i_731
u_1431,i_736
u_1431,i_863
u_1431,i_922
u_1431,i_1603
u_1431,i_1651
u_1431,i_1951
u_1431,i_2049
u_1431,i_2161
u_1431,i_2375
u_1431,i_2453
u_1431,i_2849
u_1431,i_2985
u_1431,i_3457
u_1432,i_285
u_1432,i_326
u_1432,i_452
u_1432,i_504
u_1432,i_515
u_1432,i_530
u_1432,i_540
u_1432,i_596
u_1432,i_608
u_1432,i_610
u_1432,i_836
u_1432,i_874
u_1432,i_892
u_1432,i_894
u_1432,i_896
u_1432,i_1003
u_1432,i_1189
u_1432,i_1190
u_1432,i_1313
u_1432,i_1519
u_1432,i_1529
u_1432,i_1758
u_1432,i_2010
u_1432,i_2225
u_1432,i_2227
u_1432,i_2231
u_1432,i_3002
u_1432,i_3244
u_1432,i_4174
u_1433,i_37
u_1433,i_38
u_1433,i_49
u_1433,i_80
u_1433,i_85
u_1433,i_89
u_1433,i_90
u_1433,i_97
u_1433,i_100
u_1433,i_125
u_1433,i_127
u_1433,i_733
u_1433,i_758
u_1433,i_907
u_1433,i_912
u_1433,i_1064
u_1433,i_1236
u_1433,i_1292
u_1433,i_1497
u_1433,i_1711
u_1433,i_1974
u_1433,i_2174
u_1433,i_2237
u_1433,i_2674
u_1433,i_3240
u_1433,i_3648
u_1434,i_93
u_1434,i_198
u_1434,i_201
u_1434,i_348
u_1434,i_453
u_1434,i_828
u_1434,i_973
u_1434,i_1102
u_1434,i_1103
u_1434,i_1579
u_1434,i_1582
u_1434,i_1584
u_1434,i_1585
u_1434,i_1587
u_1434,i_1588
u_1434,i_1592
u_1434,i_1601
u_1434,i_1602
u_1434,i_1842
u_1434,i_2152
u_1434,i_2207
u_1434,i_2209
u_1434,i_2408
u_1434,i_2634
u_1434,i_2933
u_1434,i_3609
u_1434,i_4025
u_1435,i_316
u_1435,i_324
u_1435,i_395
u_1435,i_417
u_1435,i_473
u_1435,i_504
u_1435,i_516
u_1435,i_525
u_1435,i_534
u_1435,i_591
u_1435,i_623
u_1435,i_1013
u_1435,i_1025
u_1435,i_1029
u_1435,i_1665
u_1435,i_1667
u_1435,i_1672
u_1435,i_2396
u_1435,i_2398
u_1435,i_2665
u_1435,i_3736
u_1435,i_3927
u_1435,i_4150
u_1435,i_4300
u_1435,i_4305
u_1436,i_45
u_1436,i_65
u_1436,i_168
u_1436,i_180
u_1436,i_194
u_1436,i_196
u_1436,i_296
u_1436,i_329
u_1436,i_334
u_1436,i_488
u_1436,i_570
u_1436,i_581
u_1436,i_911
u_1436,i_988
u_1436,i_1053
u_1436,i_1385
u_1436,i_1393
u_1436,i_1993
u_1436,i_2039
u_1436,i_2175
u_1436,i_2367
u_1436,i_3073
u_1436,i_4441
u_1437,i_186
u_1437,i_187
u_1437,i_191
u_1437,i_230
u_1437,i_279
u_1437,i_295
u_1437,i_337
u_1437,i_582
u_1437,i_682
u_1437,i_899
u_1437,i_950
u_1437,i_1056
u_1437,i_1094
u_1437,i_1790
u_1437,i_2586
u_1437,i_2698
u_1437,i_3268
u_1437,i_3329
u_1437,i_4404
u_1438,i_216
u_1438,i_230
u_1438,i_303
u_1438,i_307
u_1438,i_540
u_1438,i_598
u_1438,i_611
u_1438,i_731
u_1438,i_823
u_1438,i_831
u_1438,i_923
u_1438,i_1231
u_1438,i_1236
u_1438,i_1521
u_1438,i_1522
u_1438,i_1523
u_1438,i_1533
u_1438,i_2106
u_1438,i_2350
u_1438,i_2477
u_1438,i_3083
u_1439,i_133
u_1439,i_134
u_1439,i_148
u_1439,i_162
u_1439,i_177
u_1439,i_180
u_1439,i_183
u_1439,i_186
u_1439,i_187
u_1439,i_188
u_1439,i_281
u_1439,i_293
u_1439,i_295
u_1439,i_587
u_1439,i_676
u_1439,i_681
u_1439,i_959
u_1439,i_1017
u_1439,i_1022
u_1439,i_1046
u_1439,i_2058
u_1439,i_2060
u_1439,i_2670
u_1439,i_2697
u_1439,i_2740
u_1439,i_3268
u_1439,i_3810
u_1439,i_4197
u_1440,i_90
u_1440,i_101
u_1440,i_202
u_1440,i_257
u_1440,i_364
u_1440,i_381
u_1440,i_431
u_1440,i_448
u_1440,i_453
u_1440,i_543
u_1440,i_545
u_1440,i_733
u_1440,i_824
u_1440,i_929
u_1440,i_931
u_1440,i_1186
u_1440,i_1306
u_1440,i_1309
u_1440,i_1634
u_1440,i_1929
u_1440,i_2380
u_1440,i_2730
u_1440,i_4184
u_1441,i_54
u_1441,i_67
u_1441,i_106
u_1441,i_348
u_1441,i_394
u_1441,i_439
u_1441,i_453
u_1441,i_551
u_1441,i_557
u_1441,i_736
u_1441,i_826
u_1441,i_828
u_1441,i_1014
u_1441,i_1252
u_1441,i_1254
u_1441,i_1255
u_1441,i_2027
u_1441,i_3439
u_1441,i_3924
u_1441,i_4049
u_1442,i_346
u_1442,i_348
u_1442,i_435
u_1442,i_450
u_1442,i_453
u_1442,i_543
u_1442,i_610
u_1442,i_826
u_1442,i_896
u_1442,i_929
u_1442,i_973
u_1442,i_1067
u_1442,i_1415
u_1442,i_1522
u_1442,i_1599
u_1442,i_1778
u_1442,i_1780
u_1442,i_1841
u_1442,i_2307
u_1442,i_2478
u_1442,i_2985
u_1442,i_3666
u_1442,i_3798
u_1443,i_32
u_1443,i_49
u_1443,i_64
u_1443,i_90
u_1443,i_243
u_1443,i_437
u_1443,i_453
u_1443,i_695
u_1443,i_827
u_1443,i_931
u_1443,i_940
u_1443,i_1065
u_1443,i_1067
u_1443,i_1609
u_1443,i_2054
u_1443,i_2151
u_1443,i_2283
u_1443,i_2291
u_1443,i_2853
u_1443,i_3458
u_1443,i_4312
u_1444,i_309
u_1444,i_516
u_1444,i_529
u_1444,i_792
u_1444,i_795
u_1444,i_1457
u_1444,i_1461
u_1444,i_1665
u_1444,i_1695
u_1444,i_2399
u_1444,i_2746
u_1444,i_2749
u_1444,i_2751
u_1444,i_2759
u_1444,i_2872
u_1444,i_2873
u_1444,i_2874
u_1444,i_3039
u_1444,i_3174
u_1444,i_3324
u_1444,i_4181
u_1445,i_188
u_1445,i_296
u_1445,i_328
u_1445,i_334
u_1445,i_336
u_1445,i_342
u_1445,i_345
u_1445,i_496
u_1445,i_568
u_1445,i_695
u_1445,i_959
u_1445,i_963
u_1445,i_1040
u_1445,i_1338
u_1445,i_1385
u_1445,i_1628
u_1445,i_2175
u_1445,i_3120
u_1445,i_3526
u_1446,i_1
u_1446,i_11
u_1446,i_27
u_1446,i_266
u_1446,i_297
u_1446,i_552
u_1446,i_553
u_1446,i_555
u_1446,i_558
u_1446,i_695
u_1446,i_700
u_1446,i_707
u_1446,i_809
u_1446,i_898
u_1446,i_1014
u_1446,i_1107
u_1446,i_2126
u_1446,i_2130
u_1446,i_2868
u_1446,i_3757
u_1446,i_3818
u_1446,i_4367
u_1448,i_1
u_1448,i_9
u_1448,i_17
u_1448,i_93
u_1448,i_103
u_1448,i_297
u_1448,i_298
u_1448,i_309
u_1448,i_312
u_1448,i_315
u_1448,i_321
u_1448,i_502
u_1448,i_623
u_1448,i_706
u_1448,i_753
u_1448,i_846
u_1448,i_850
u_1448,i_861
u_1448,i_1014
u_1448,i_1115
u_1448,i_1266
u_1448,i_1536
u_1448,i_1942
u_1448,i_1992
u_1448,i_2014
u_1448,i_2457
u_1448,i_2466
u_1448,i_2550
u_1448,i_2775
u_1448,i_3001
u_1448,i_3767
u_1448,i_3993
u_1449,i_180
u_1449,i_251
u_1449,i_343
u_1449,i_345
u_1449,i_401
u_1449,i_419
u_1449,i_589
u_1449,i_623
u_1449,i_681
u_1449,i_901
u_1449,i_926
u_1449,i_963
u_1449,i_969
u_1449,i_1064
u_1449,i_1628
u_1449,i_1965
u_1449,i_2643
u_1449,i_2646
u_1449,i_2823
u_1449,i_3013
u_1449,i_3015
u_1449,i_3532
u_1449,i_3625
u_1449,i_3822
u_1450,i_182
u_1450,i_183
u_1450,i_197
u_1450,i_328
u_1450,i_345
u_1450,i_402
u_1450,i_498
u_1450,i_687
u_1450,i_1152
u_1450,i_1790
u_1450,i_1976
u_1451,i_185
u_1451,i_201
u_1451,i_218
u_1451,i_281
u_1451,i_333
u_1451,i_495
u_1451,i_673
u_1451,i_683
u_1451,i_941
u_1451,i_962
u_1451,i_1628
u_1452,i_242
u_1452,i_251
u_1452,i_257
u_1452,i_269
u_1452,i_271
u_1452,i_275
u_1452,i_343
u_1452,i_438
u_1452,i_632
u_1452,i_997
u_1452,i_1385
u_1452,i_1629
u_1452,i_1995
u_1452,i_2285
u_1452,i_2406
u_1452,i_2981
u_1452,i_3125
u_1453,i_646
u_1453,i_1620
u_1453,i_3235
u_1454,i_31
u_1454,i_208
u_1454,i_298
u_1454,i_300
u_1454,i_303
u_1454,i_308
u_1454,i_318
u_1454,i_337
u_1454,i_338
u_1454,i_504
u_1454,i_522
u_1454,i_630
u_1454,i_682
u_1454,i_778
u_1454,i_780
u_1454,i_789
u_1454,i_797
u_1454,i_918
u_1454,i_926
u_1454,i_1219
u_1454,i_1234
u_1454,i_1237
u_1454,i_1260
u_1454,i_1940
u_1454,i_1945
u_1454,i_1947
u_1454,i_2012
u_1454,i_2377
u_1454,i_2386
u_1454,i_2477
u_1454,i_2996
u_1454,i_4063
u_1454,i_4287
u_1455,i_251
u_1455,i_308
u_1455,i_322
u_1455,i_334
u_1455,i_419
u_1455,i_444
u_1455,i_718
u_1455,i_733
u_1455,i_885
u_1455,i_1056
u_1455,i_1169
u_1455,i_1238
u_1455,i_1747
u_1455,i_1889
u_1455,i_1995
u_1455,i_2145
u_1455,i_2157
u_1455,i_2280
u_1455,i_2995
u_1456,i_141
u_1456,i_335
u_1456,i_337
u_1456,i_348
u_1456,i_504
u_1456,i_711
u_1456,i_828
u_1456,i_900
u_1456,i_911
u_1456,i_1071
u_1456,i_1096
u_1456,i_1099
u_1456,i_1236
u_1456,i_1306
u_1456,i_1410
u_1456,i_1522
u_1456,i_1592
u_1456,i_1707
u_1456,i_1755
u_1456,i_2075
u_1456,i_2224
u_1456,i_2278
u_1456,i_2485
u_1456,i_2529
u_1456,i_3273
u_1456,i_3446
u_1456,i_3576
u_1457,i_39
u_1457,i_65
u_1457,i_142
u_1457,i_151
u_1457,i_168
u_1457,i_183
u_1457,i_190
u_1457,i_201
u_1457,i_220
u_1457,i_271
u_1457,i_300
u_1457,i_324
u_1457,i_622
u_1457,i_728
u_1457,i_899
u_1457,i_970
u_1457,i_1374
u_1457,i_1469
u_1457,i_1629
u_1457,i_2402
u_1457,i_2691
u_1457,i_3733
u_1457,i_3888
u_1458,i_346
u_1458,i_453
u_1458,i_557
u_1458,i_826
u_1458,i_1113
u_1458,i_1489
u_1458,i_1702
u_1458,i_1832
u_1458,i_1843
u_1458,i_2033
u_1458,i_2311
u_1458,i_2374
u_1458,i_2632
u_1458,i_2673
u_1458,i_2975
u_1458,i_3299
u_1458,i_3559
u_1458,i_4098
u_1458,i_4205
u_1458,i_4253
u_1458,i_4332
u_1459,i_538
u_1459,i_548
u_1459,i_709
u_1459,i_728
u_1459,i_745
u_1459,i_802
u_1459,i_832
u_1459,i_1210
u_1459,i_1255
u_1459,i_1257
u_1459,i_1310
u_1459,i_1360
u_1459,i_1371
u_1459,i_1973
u_1459,i_2040
u_1459,i_2357
u_1459,i_2795
u_1459,i_3113
u_1459,i_3115
u_1459,i_3189
u_1459,i_3376
u_1460,i_3
u_1460,i_10
u_1460,i_17
u_1460,i_31
u_1460,i_80
u_1460,i_102
u_1460,i_297
u_1460,i_313
u_1460,i_319
u_1460,i_369
u_1460,i_372
u_1460,i_440
u_1460,i_484
u_1460,i_502
u_1460,i_513
u_1460,i_534
u_1460,i_718
u_1460,i_744
u_1460,i_753
u_1460,i_1071
u_1460,i_1190
u_1460,i_1336
u_1460,i_1543
u_1460,i_1869
u_1460,i_2068
u_1460,i_2140
u_1460,i_2439
u_1460,i_3242
u_1460,i_3837
u_1461,i_330
u_1461,i_345
u_1461,i_395
u_1461,i_467
u_1461,i_477
u_1461,i_482
u_1461,i_796
u_1461,i_823
u_1461,i_882
u_1461,i_926
u_1461,i_1138
u_1461,i_1216
u_1461,i_1620
u_1461,i_2261
u_1461,i_2331
u_1461,i_2441
u_1461,i_2497
u_1461,i_2941
u_1461,i_3699
u_1461,i_4004
u_1461,i_4138
u_1462,i_41
u_1462,i_45
u_1462,i_64
u_1462,i_92
u_1462,i_210
u_1462,i_474
u_1462,i_617
u_1462,i_698
u_1462,i_834
u_1462,i_905
u_1462,i_1142
u_1462,i_2111
u_1462,i_2770
u_1462,i_2938
u_1462,i_3321
u_1462,i_3389
u_1462,i_4120
u_1462,i_4213
u_1462,i_4343
u_1462,i_4379
u_1462,i_4397
u_1463,i_350
u_1463,i_453
u_1463,i_464
u_1463,i_549
u_1463,i_557
u_1463,i_765
u_1463,i_1210
u_1463,i_1315
u_1463,i_1611
u_1463,i_1727
u_1463,i_1864
u_1463,i_2004
u_1463,i_2034
u_1463,i_2142
u_1463,i_2311
u_1463,i_2421
u_1463,i_2632
u_1463,i_2935
u_1463,i_3113
u_1463,i_3514
u_1463,i_3821
u_1463,i_4024
u_1463,i_4055
u_1463,i_4067
u_1463,i_4091
u_1463,i_4217
u_1463,i_4449
u_1464,i_80
u_1464,i_102
u_1464,i_200
u_1464,i_315
u_1464,i_373
u_1464,i_377
u_1464,i_508
u_1464,i_511
u_1464,i_534
u_1464,i_540
u_1464,i_590
u_1464,i_591
u_1464,i_597
u_1464,i_604
u_1464,i_608
u_1464,i_729
u_1464,i_731
u_1464,i_733
u_1464,i_744
u_1464,i_777
u_1464,i_808
u_1464,i_813
u_1464,i_1070
u_1464,i_1278
u_1464,i_1333
u_1464,i_1595
u_1464,i_1772
u_1464,i_1785
u_1464,i_1940
u_1464,i_2117
u_1464,i_2315
u_1464,i_2669
u_1464,i_2892
u_1464,i_2979
u_1464,i_3252
u_1464,i_3376
u_1465,i_45
u_1465,i_128
u_1465,i_371
u_1465,i_384
u_1465,i_544
u_1465,i_720
u_1465,i_1053
u_1465,i_1997
u_1465,i_2250
u_1465,i_2262
u_1465,i_2881
u_1465,i_3222
u_1465,i_3258
u_1465,i_3435
u_1465,i_3830
u_1465,i_3833
u_1465,i_3988
u_1465,i_4161
u_1466,i_44
u_1466,i_400
u_1466,i_646
u_1466,i_970
u_1466,i_1179
u_1466,i_2674
u_1466,i_2859
u_1466,i_3147
u_1466,i_3370
u_1466,i_3591
u_1466,i_3863
u_1466,i_4241
u_1466,i_4470
u_1466,i_4471
u_1466,i_4472
u_1467,i_40
u_1467,i_51
u_1467,i_132
u_1467,i_136
u_1467,i_144
u_1467,i_204
u_1467,i_450
u_1467,i_584
u_1467,i_619
u_1467,i_636
u_1467,i_743
u_1467,i_920
u_1467,i_1119
u_1467,i_1156
u_1467,i_1816
u_1467,i_1842
u_1467,i_2106
u_1467,i_2356
u_1467,i_2361
u_1467,i_2411
u_1467,i_2705
u_1467,i_3189
u_1467,i_3308
u_1467,i_3457
u_1467,i_3955
u_1468,i_374
u_1468,i_453
u_1468,i_543
u_1468,i_611
u_1468,i_803
u_1468,i_828
u_1468,i_836
u_1468,i_839
u_1468,i_874
u_1468,i_893
u_1468,i_896
u_1468,i_930
u_1468,i_970
u_1468,i_1185
u_1468,i_1520
u_1468,i_1523
u_1468,i_1827
u_1468,i_1835
u_1468,i_2142
u_1468,i_2233
u_1468,i_2307
u_1468,i_2521
u_1468,i_2895
u_1468,i_3002
u_1468,i_3102
u_1468,i_3196
u_1469,i_180
u_1469,i_184
u_1469,i_186
u_1469,i_274
u_1469,i_345
u_1469,i_419
u_1469,i_426
u_1469,i_495
u_1469,i_676
u_1469,i_965
u_1469,i_967
u_1469,i_1385
u_1469,i_1628
u_1469,i_1644
u_1469,i_2108
u_1469,i_2740
u_1469,i_2833
u_1469,i_2878
u_1469,i_3624
u_1470,i_44
u_1470,i_315
u_1470,i_367
u_1470,i_447
u_1470,i_449
u_1470,i_619
u_1470,i_728
u_1470,i_745
u_1470,i_1048
u_1470,i_1109
u_1470,i_1174
u_1470,i_1221
u_1470,i_1759
u_1470,i_2411
u_1470,i_2574
u_1470,i_2777
u_1470,i_2816
u_1470,i_2817
u_1470,i_3869
u_1470,i_3870
u_1471,i_45
u_1471,i_82
u_1471,i_88
u_1471,i_245
u_1471,i_262
u_1471,i_371
u_1471,i_540
u_1471,i_544
u_1471,i_636
u_1471,i_744
u_1471,i_989
u_1471,i_993
u_1471,i_1065
u_1471,i_1070
u_1471,i_1306
u_1471,i_1687
u_1471,i_2356
u_1471,i_3269
u_1471,i_3469
u_1471,i_4425
u_1471,i_4473
u_1472,i_151
u_1472,i_167
u_1472,i_171
u_1472,i_174
u_1472,i_186
u_1472,i_218
u_1472,i_219
u_1472,i_271
u_1472,i_274
u_1472,i_281
u_1472,i_333
u_1472,i_683
u_1472,i_942
u_1472,i_1079
u_1472,i_1382
u_1472,i_1646
u_1472,i_1648
u_1472,i_1865
u_1472,i_2093
u_1472,i_2613
u_1472,i_2644
u_1472,i_2765
u_1472,i_3076
u_1472,i_3148
u_1472,i_3908
u_1472,i_4226
u_1472,i_4299
u_1473,i_146
u_1473,i_190
u_1473,i_191
u_1473,i_336
u_1473,i_401
u_1473,i_570
u_1473,i_587
u_1473,i_970
u_1473,i_1152
u_1473,i_1155
u_1473,i_1852
u_1473,i_2430
u_1473,i_2965
u_1473,i_3374
u_1473,i_3975
u_1474,i_376
u_1475,i_49
u_1475,i_90
u_1475,i_116
u_1475,i_130
u_1475,i_454
u_1475,i_538
u_1475,i_624
u_1475,i_733
u_1475,i_769
u_1475,i_899
u_1475,i_1001
u_1475,i_1172
u_1475,i_1245
u_1475,i_1603
u_1475,i_1630
u_1475,i_1661
u_1475,i_1684
u_1475,i_1771
u_1475,i_1775
u_1475,i_2111
u_1475,i_2157
u_1475,i_2977
u_1475,i_4436
u_1476,i_41
u_1476,i_182
u_1476,i_186
u_1476,i_204
u_1476,i_271
u_1476,i_274
u_1476,i_334
u_1476,i_341
u_1476,i_342
u_1476,i_432
u_1476,i_681
u_1476,i_685
u_1476,i_825
u_1476,i_912
u_1476,i_979
u_1476,i_1079
u_1476,i_1382
u_1476,i_1995
u_1476,i_3076
u_1476,i_3637
u_1477,i_41
u_1477,i_108
u_1477,i_125
u_1477,i_127
u_1477,i_239
u_1477,i_245
u_1477,i_252
u_1477,i_253
u_1477,i_255
u_1477,i_258
u_1477,i_381
u_1477,i_384
u_1477,i_618
u_1477,i_723
u_1477,i_910
u_1477,i_937
u_1477,i_989
u_1477,i_993
u_1477,i_1001
u_1477,i_1065
u_1477,i_1156
u_1477,i_1308
u_1477,i_1385
u_1477,i_1683
u_1477,i_1921
u_1477,i_1956
u_1477,i_2221
u_1477,i_2244
u_1477,i_2598
u_1477,i_2964
u_1477,i_3805
u_1477,i_3864
u_1477,i_4002
u_1477,i_4023
u_1478,i_395
u_1478,i_473
u_1478,i_818
u_1478,i_933
u_1478,i_936
u_1478,i_1112
u_1478,i_1113
u_1478,i_1121
u_1478,i_1133
u_1478,i_1643
u_1478,i_2115
u_1478,i_2325
u_1478,i_2447
u_1478,i_2536
u_1478,i_2728
u_1478,i_2806
u_1478,i_3160
u_1478,i_3190
u_1478,i_3197
u_1478,i_3388
u_1478,i_4258
u_1478,i_4285
u_1479,i_50
u_1479,i_93
u_1479,i_103
u_1479,i_105
u_1479,i_125
u_1479,i_232
u_1479,i_264
u_1479,i_277
u_1479,i_292
u_1479,i_337
u_1479,i_434
u_1479,i_435
u_1479,i_439
u_1479,i_448
u_1479,i_452
u_1479,i_827
u_1479,i_890
u_1479,i_896
u_1479,i_970
u_1479,i_1099
u_1479,i_1343
u_1479,i_1520
u_1479,i_1580
u_1479,i_2152
u_1479,i_2300
u_1479,i_3250
u_1479,i_3442
u_1480,i_93
u_1480,i_207
u_1480,i_298
u_1480,i_312
u_1480,i_313
u_1480,i_433
u_1480,i_444
u_1480,i_446
u_1480,i_530
u_1480,i_592
u_1480,i_593
u_1480,i_777
u_1480,i_881
u_1480,i_885
u_1480,i_890
u_1480,i_892
u_1480,i_896
u_1480,i_1316
u_1480,i_1519
u_1480,i_1537
u_1480,i_1723
u_1480,i_1767
u_1480,i_2227
u_1480,i_2232
u_1480,i_2544
u_1481,i_40
u_1481,i_49
u_1481,i_190
u_1481,i_354
u_1481,i_357
u_1481,i_391
u_1481,i_392
u_1481,i_437
u_1481,i_440
u_1481,i_617
u_1481,i_636
u_1481,i_649
u_1481,i_766
u_1481,i_828
u_1481,i_1215
u_1481,i_1217
u_1481,i_1252
u_1481,i_1595
u_1481,i_1638
u_1481,i_1702
u_1481,i_1708
u_1481,i_2363
u_1481,i_2393
u_1481,i_2900
u_1481,i_3480
u_1481,i_3490
u_1481,i_3650
u_1481,i_4092
u_1481,i_4093
u_1481,i_4294
u_1482,i_52
u_1482,i_101
u_1482,i_331
u_1482,i_655
u_1482,i_701
u_1482,i_705
u_1482,i_1117
u_1482,i_1432
u_1482,i_4053
u_1482,i_4249
u_1482,i_4459
u_1482,i_4460
u_1483,i_54
u_1483,i_63
u_1483,i_82
u_1483,i_101
u_1483,i_168
u_1483,i_423
u_1483,i_448
u_1483,i_584
u_1483,i_649
u_1483,i_704
u_1483,i_929
u_1483,i_1378
u_1483,i_1629
u_1483,i_1652
u_1483,i_1655
u_1483,i_2005
u_1483,i_2822
u_1483,i_3403
u_1483,i_3890
u_1483,i_4322
u_1483,i_4402
u_1484,i_64
u_1484,i_264
u_1484,i_357
u_1484,i_452
u_1484,i_580
u_1484,i_705
u_1484,i_828
u_1484,i_930
u_1484,i_1067
u_1484,i_1189
u_1484,i_1697
u_1484,i_1760
u_1484,i_1828
u_1484,i_1829
u_1484,i_1959
u_1484,i_2373
u_1484,i_2379
u_1484,i_2465
u_1484,i_3475
u_1484,i_3798
u_1484,i_3863
u_1484,i_4144
u_1484,i_4474
u_1485,i_245
u_1485,i_249
u_1485,i_336
u_1485,i_345
u_1485,i_357
u_1485,i_419
u_1485,i_426
u_1485,i_570
u_1485,i_617
u_1485,i_1033
u_1485,i_1098
u_1485,i_1152
u_1485,i_1156
u_1485,i_1304
u_1485,i_1628
u_1485,i_1680
u_1485,i_1778
u_1485,i_1921
u_1485,i_1956
u_1485,i_1963
u_1485,i_1996
u_1485,i_2065
u_1485,i_2088
u_1485,i_2165
u_1485,i_2175
u_1485,i_3675
u_1486,i_272
u_1486,i_274
u_1486,i_301
u_1486,i_303
u_1486,i_492
u_1486,i_582
u_1486,i_586
u_1486,i_689
u_1486,i_966
u_1486,i_1047
u_1486,i_1221
u_1486,i_1450
u_1486,i_1790
u_1486,i_1795
u_1486,i_1976
u_1486,i_2200
u_1486,i_2793
u_1486,i_3075
u_1487,i_82
u_1487,i_151
u_1487,i_261
u_1487,i_270
u_1487,i_673
u_1487,i_828
u_1487,i_906
u_1487,i_963
u_1487,i_1706
u_1487,i_2110
u_1487,i_2300
u_1487,i_2654
u_1487,i_2879
u_1487,i_2972
u_1487,i_3387
u_1487,i_3676
u_1487,i_4311
u_1488,i_185
u_1488,i_232
u_1488,i_307
u_1488,i_308
u_1488,i_309
u_1488,i_313
u_1488,i_324
u_1488,i_672
u_1488,i_783
u_1488,i_784
u_1488,i_787
u_1488,i_1089
u_1488,i_1221
u_1488,i_1873
u_1488,i_3753
u_1489,i_216
u_1489,i_545
u_1489,i_549
u_1489,i_735
u_1489,i_989
u_1489,i_1176
u_1489,i_1248
u_1489,i_1291
u_1489,i_1643
u_1489,i_1902
u_1489,i_1919
u_1489,i_2084
u_1489,i_2316
u_1489,i_2432
u_1489,i_2484
u_1489,i_2488
u_1489,i_2506
u_1489,i_3021
u_1489,i_3090
u_1489,i_3187
u_1489,i_3448
u_1489,i_3515
u_1489,i_3546
u_1489,i_3547
u_1489,i_3884
u_1489,i_4070
u_1489,i_4163
u_1489,i_4326
u_1489,i_4434
u_1490,i_82
u_1490,i_182
u_1490,i_197
u_1490,i_271
u_1490,i_273
u_1490,i_277
u_1490,i_282
u_1490,i_299
u_1490,i_584
u_1490,i_587
u_1490,i_610
u_1490,i_718
u_1490,i_828
u_1490,i_899
u_1490,i_970
u_1490,i_1450
u_1490,i_1629
u_1490,i_2199
u_1490,i_2265
u_1490,i_2791
u_1490,i_3075
u_1490,i_4366
u_1491,i_54
u_1491,i_419
u_1491,i_649
u_1491,i_659
u_1491,i_694
u_1491,i_695
u_1491,i_701
u_1491,i_703
u_1491,i_705
u_1491,i_707
u_1491,i_721
u_1491,i_734
u_1491,i_770
u_1491,i_1609
u_1491,i_1617
u_1491,i_1618
u_1491,i_1628
u_1491,i_1634
u_1491,i_2042
u_1491,i_2793
u_1491,i_2916
u_1491,i_3311
u_1492,i_86
u_1492,i_253
u_1492,i_381
u_1492,i_384
u_1492,i_1061
u_1492,i_1258
u_1492,i_1284
u_1492,i_1563
u_1492,i_1567
u_1492,i_1710
u_1492,i_2562
u_1492,i_2831
u_1492,i_2912
u_1492,i_3093
u_1492,i_3972
u_1492,i_4333
u_1492,i_4358
u_1492,i_4449
u_1493,i_80
u_1493,i_97
u_1493,i_100
u_1493,i_102
u_1493,i_114
u_1493,i_121
u_1493,i_315
u_1493,i_540
u_1493,i_591
u_1493,i_597
u_1493,i_611
u_1493,i_620
u_1493,i_747
u_1493,i_771
u_1493,i_1779
u_1493,i_1787
u_1493,i_1809
u_1493,i_2109
u_1493,i_2223
u_1493,i_2682
u_1493,i_3392
u_1493,i_3816
u_1493,i_3938
u_1493,i_4022
u_1493,i_4229
u_1494,i_86
u_1494,i_88
u_1494,i_95
u_1494,i_329
u_1494,i_332
u_1494,i_345
u_1494,i_420
u_1494,i_430
u_1494,i_438
u_1494,i_803
u_1494,i_916
u_1494,i_992
u_1494,i_1639
u_1494,i_1693
u_1494,i_1813
u_1494,i_1921
u_1494,i_2365
u_1494,i_3467
